,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
DQ571524,1.1373111664725073,-2.716396187446255,17.690147949007475,4.305476905502979e-61,3.823691745562149e-60,127.89951204905461,LumB_vs_Normal
KLK5,1.437557801456079,2.7480975406054196,17.689778498903458,4.3269993884760594e-61,3.835992365670266e-60,127.89454185576659,LumB_vs_Normal
SNORD18A,1.2069117686041353,-1.3169006364152642,17.685599218709125,4.578070675005681e-61,4.051389977881134e-60,127.83832197747526,LumB_vs_Normal
GRIA2,1.618728231624289,3.4366783221943327,17.658138710746943,6.630712929839722e-61,5.857520256042157e-60,127.46909411128499,LumB_vs_Normal
KRT81,1.4290610728698125,0.639910976482353,17.62117581506234,1.0911989809451408e-60,9.62256596953387e-60,126.97257238405467,LumB_vs_Normal
PON3,2.1750921507957055,0.024782025120609834,17.60307817340683,1.3923353199054634e-60,1.2256472886491755e-59,126.72966574142791,LumB_vs_Normal
BPIFB1,1.4164776791670564,-0.9858547449805866,17.582023174904574,1.8484520054181134e-60,1.6242987745326127e-59,126.44723014715524,LumB_vs_Normal
MMP1,2.293881692365122,0.7599902124257564,17.56316086852024,2.382272843987908e-60,2.0863360880478847e-59,126.19435846949781,LumB_vs_Normal
TRNA_Sup,1.6032049481501585,2.0032513885743137,17.563150787051963,2.382595812550684e-60,2.0863360880478847e-59,126.19422335355648,LumB_vs_Normal
SERPINA11,1.5910466750321643,-2.192048534327964,17.54117416032345,3.2014610883394613e-60,2.793596063123439e-59,125.89978067204976,LumB_vs_Normal
PGR,2.0767951959896775,1.6232653030821156,17.52120333648165,4.1866222662839824e-60,3.6468835072160126e-59,125.63238016792326,LumB_vs_Normal
MIR650,1.3286681770127429,-1.87900408950498,17.496059201135324,5.867639330643591e-60,5.102295070124861e-59,125.29593994073178,LumB_vs_Normal
KRT17,1.4788417532137395,-1.068097622323135,17.42903772245051,1.4410695698942062e-59,1.2487604591804212e-58,124.40041125131353,LumB_vs_Normal
CST4,1.874448565210912,-0.31415971180098623,17.41067863017443,1.8426402618573684e-59,1.5939794652745402e-58,124.15541882810047,LumB_vs_Normal
CYP4Z2P,2.227685934257764,3.3216969429198757,17.401393153404154,2.0864683124726587e-59,1.8017861074893423e-58,124.03156134010351,LumB_vs_Normal
SNORD19B,1.7541431212943268,1.488927073225441,17.335792375237215,5.01509709724692e-59,4.323359566592172e-58,123.15752746275098,LumB_vs_Normal
PPP1R1B,5.193397708802999,-0.8799318245045454,17.20670209602672,2.8023804620840717e-58,2.403413775372274e-57,121.44276428400349,LumB_vs_Normal
AY748447,1.4389910072825456,4.139926739699187,17.193304492144595,3.348956117329679e-58,2.8623556558373324e-57,121.26519389307498,LumB_vs_Normal
DQ586451,1.5795442478006154,-1.7681173843337803,17.13084250349871,7.678091766800168e-58,6.517904725636814e-57,120.4383190515417,LumB_vs_Normal
IGKV A18,1.741596629789367,-1.0160649115136815,17.107189204323458,1.0508131968468288e-57,8.905196583447702e-57,120.12562238098323,LumB_vs_Normal
DKFZp686O16217,1.533100153921497,-2.2311180649626317,17.07873910964806,1.532141409060422e-57,1.2918561627828179e-56,119.7498239178791,LumB_vs_Normal
KCNC2,1.386203730352407,-1.4260293616258208,17.078358990512587,1.5398769421032948e-57,1.2961927122081606e-56,119.74480521833817,LumB_vs_Normal
TRNA_Arg,2.126225431711432,2.871463214183161,17.06816899688241,1.762415795692026e-57,1.481021677052123e-56,119.61028982226199,LumB_vs_Normal
JA429829,2.7389882504167824,0.9362031773602707,17.046113888999695,2.360071857259375e-57,1.979926054747798e-56,119.31929645646461,LumB_vs_Normal
