,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
SNORA20,-1.4961208867023912,-1.4206035096336673,-16.344983809488397,3.351124076013682e-51,5.817923743079308e-50,105.40251002925112,Basal_vs_Her2
SNORA52,-1.7209993964504355,0.009681851668996084,-16.326726175677397,4.1653242959728254e-51,7.132404616391824e-50,105.18587058976682,Basal_vs_Her2
AK293147,-2.9515703624772502,1.8088063622006298,-16.31409272258345,4.841524174837378e-51,8.261986646480168e-50,105.03603009532225,Basal_vs_Her2
DQ590011,-2.992977264136314,4.572034866539214,-16.31083541821069,5.0329594564472094e-51,8.559454857903417e-50,104.99740499233803,Basal_vs_Her2
CYP2B7P,-2.1333962034980547,-2.0822458792737333,-16.295712098677686,6.025543563420573e-51,1.0178283046318534e-49,104.81811856308951,Basal_vs_Her2
SNORD102,-1.0777713427221063,0.9657940800923658,-16.28824032667954,6.585761792088444e-51,1.1087141064121959e-49,104.72956883711736,Basal_vs_Her2
CALML5,-1.3879818200109681,-0.7132294981562678,-16.27146545563411,8.040071573580284e-51,1.3490052975805845e-49,104.5308331720568,Basal_vs_Her2
MIR3159,-2.535088406959355,-1.0897911534674407,-16.20307755594914,1.8118207375659556e-50,2.999703207890655e-49,103.72159386660672,Basal_vs_Her2
SNORA31,-2.378499157920363,1.3774158046213498,-16.19796332213106,1.9251995726840698e-50,3.1768969846271783e-49,103.6611394522432,Basal_vs_Her2
SNORA24,-1.1464247960379645,7.846013908978962,-16.15290758585609,3.285077630784211e-50,5.385373165220018e-49,103.12892308964224,Basal_vs_Her2
MIR4472-2,-2.314010475553777,1.9618959751590734,-16.109591151492868,5.487564770066776e-50,8.966609101416301e-49,102.6178969823058,Basal_vs_Her2
PYDC1,-3.514254339271029,1.7431083915042782,-16.072222373550172,8.538810535039003e-50,1.377227505651452e-48,102.17754936139504,Basal_vs_Her2
RNY1,-1.6297418867118727,0.7128273173445835,-16.028729286917844,1.427667101915909e-49,2.2879280479421618e-48,101.66563329073028,Basal_vs_Her2
MIR429,-2.393053342427807,1.6648571086808657,-16.006844508465885,1.8486127098526865e-49,2.943650811867335e-48,101.408293231759,Basal_vs_Her2
TRNA_SeC,-2.0476645076778515,-1.5411686728409173,-15.955706009712348,3.3790409630727798e-49,5.3635570842425075e-48,100.80760565571785,Basal_vs_Her2
MIR3135B,-1.6537519315954337,-1.7325980783366393,-15.951966249124625,3.5312986759590826e-49,5.587497904998549e-48,100.76371280496625,Basal_vs_Her2
HTJA84,-1.2082768297299793,1.7149987758834724,-15.925913483066639,4.79977562506343e-49,7.570624014295631e-48,100.45807109459527,Basal_vs_Her2
PHGR1,-1.6720921774024766,0.7628459295108897,-15.843554948366041,1.2644454224976373e-48,1.9756959726525583e-47,99.49342649857024,Basal_vs_Her2
DCD,-2.157677532288393,-0.7670204425367707,-15.799605425331716,2.118220493697854e-48,3.268858786570762e-47,98.97963114976132,Basal_vs_Her2
SNORD67,-4.247283563992273,3.2569077522644245,-15.677164793097838,8.885161559994136e-48,1.3585873944945163e-46,97.5518451993206,Basal_vs_Her2
SNORA61,-1.8044151611708807,-0.8534387994700977,-15.63395113116442,1.471923188536067e-47,2.2301866492970716e-46,97.04921118302023,Basal_vs_Her2
JA783482,-1.0357376190930596,2.248230277593764,-15.501073011367003,6.920553447796443e-47,1.0267883453703921e-45,95.50790503817524,Basal_vs_Her2
MIR3908,-1.468057124975492,1.3222475590186877,-15.500500242802088,6.966787470598849e-47,1.0305898625146226e-45,95.50127525425532,Basal_vs_Her2
MIR4690,-1.6709295436137497,-0.3185370352218002,-15.491731905705292,7.714268673265163e-47,1.1296690072282234e-45,95.39979702073524,Basal_vs_Her2
SNORA48,-2.0598220102759424,0.6473930023394784,-15.462671879175755,1.0811885400067203e-46,1.5669399130532178e-45,95.06368057040268,Basal_vs_Her2
MIR6510,-1.4861334471327032,-1.3523081687589515,-15.458338640868496,1.136975113244022e-46,1.6430276202948294e-45,95.01358785402458,Basal_vs_Her2
AY671182,-1.6609912558499924,-1.0756216165385981,-15.453886986204672,1.1972765189877776e-46,1.7251823040169706e-45,94.96213346973207,Basal_vs_Her2
DQ581677,-2.0481616299706373,-1.8807120699965925,-15.44429503231144,1.338266582719581e-46,1.917287367793096e-45,94.8512899657558,Basal_vs_Her2
FDCSP,-1.3452653888617112,-0.23606898711389426,-15.434160544076592,1.50525303874383e-46,2.150361483919757e-45,94.73421406949494,Basal_vs_Her2
MIR3135A,-1.731093196763903,-1.6764412795784507,-15.419194450654262,1.790574881921156e-46,2.5434302300016424e-45,94.56139214471844,Basal_vs_Her2
SNORD50,-1.579421061587006,-1.7347823200461394,-15.39662295929205,2.3260308497823143e-46,3.2853543076021394e-45,94.30090407995483,Basal_vs_Her2
contactin 1,-1.8944738931430265,-0.5588073638127778,-15.385698791763101,2.639839272147081e-46,3.697253882558937e-45,94.17490111000136,Basal_vs_Her2
MIR3074,-1.9739580280197204,-1.4810570500810862,-15.327871821718599,5.154641896807735e-46,7.15922485667741e-45,93.50865007064412,Basal_vs_Her2
M87938,-1.9082597129684935,-0.8900387711118425,-15.311140366137739,6.254391219682994e-46,8.662591717012457e-45,93.3161137439289,Basal_vs_Her2
SNORA3,-2.1731277602280974,-0.9795666606825044,-15.270432015356283,1.0007789306621958e-45,1.374696333327192e-44,92.84810623143294,Basal_vs_Her2
AY006266,-1.5430318712534252,-1.915974463306237,-15.245791101825759,1.3297856252536663e-45,1.8137791417878359e-44,92.56512479685767,Basal_vs_Her2
MIR5684,-1.1932735537552253,1.6497774667088811,-15.245691488898219,1.3313138900722716e-45,1.8137791417878359e-44,92.56398128950057,Basal_vs_Her2
DQ576951,-1.7293802502968592,1.7160003432715054,-15.198046199319055,2.3050812123656955e-45,3.1234162769182864e-44,92.01747058303967,Basal_vs_Her2
CST5,-1.9894453263592575,1.1106120313580379,-15.177893122341072,2.906800325655797e-45,3.906989685021232e-44,91.78656794631719,Basal_vs_Her2
TRNA_Glu,-1.4164612965526755,-0.41832525113149893,-15.125805443211148,5.28991527669981e-45,7.053220368933081e-44,91.19049986773875,Basal_vs_Her2
DL492076,-2.1585222876020276,-1.7824055118253919,-15.023094801441063,1.7174364179465315e-44,2.2717412935800683e-43,90.01820436080386,Basal_vs_Her2
BMPR1B,-1.0970722142473808,2.0176008175472,-14.99667948453383,2.323409281714417e-44,3.057117475940022e-43,89.71737684744089,Basal_vs_Her2
SNORD15B,-1.0647107035869012,3.0631516935765313,-14.951960164070734,3.872985934672787e-44,5.069353317634538e-43,89.20872188106615,Basal_vs_Her2
TFAP2B,-2.0630131816492256,0.31404122020842695,-14.946540790264491,4.120183971150355e-44,5.378830249543544e-43,89.14713340443134,Basal_vs_Her2
DQ586243,-1.8297666817468068,-0.1045502458901355,-14.88716267600823,8.109638434884254e-44,1.0531997967382147e-42,88.47309314737129,Basal_vs_Her2
MIR4691,-1.50407366063963,-1.0870188438252189,-14.881704669899596,8.629853316747589e-44,1.117856647247097e-42,88.4112060331424,Basal_vs_Her2
CRABP1,-1.595588577547381,-0.9616746335744071,-14.879050702991336,8.894700149710899e-44,1.1491860658541214e-42,88.38111758457899,Basal_vs_Her2
SNORD97,-2.4178180872741155,0.3751983264146377,-14.87714500161614,9.089859201703932e-44,1.1713736084670016e-42,88.35951407479291,Basal_vs_Her2
SCGB2A1,-1.884145329701156,-1.5134749338797002,-14.876481202274158,9.158835251577742e-44,1.1772281814367277e-42,88.351989418733,Basal_vs_Her2
PVALB,-1.515986795879583,-1.5363400686541706,-14.862536192165983,1.0734789360635817e-43,1.3762550462353611e-42,88.19395307697663,Basal_vs_Her2
LTF,-2.832246726388878,1.3637132534943615,-14.82181724979496,1.7058602284473762e-43,2.1758421281216535e-42,87.73293767947625,Basal_vs_Her2
MIR4440,-1.2264932164204976,-0.4050614400145242,-14.793913695951845,2.342182719071991e-43,2.979876232916019e-42,87.41740101076184,Basal_vs_Her2
SNORA45,-1.4305142816684353,1.0306361125275645,-14.70749520489882,6.239589655931213e-43,7.799487069914016e-42,86.44216619986379,Basal_vs_Her2
MIR3677,-1.8484970033864638,-2.0473688391353235,-14.573032634564916,2.848803748283566e-42,3.4741509125409344e-41,84.93081414478735,Basal_vs_Her2
