,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
CHST8,1.8788973256419055,-0.15305954604201918,16.313628503316664,2.3187926365025894e-56,1.6215333122395731e-55,116.9448546077115,Her2_vs_LumA
GPD1,1.306623861666458,3.271803676765212,16.225436413319873,8.307810325349714e-56,5.753331250242184e-55,115.67402343805048,Her2_vs_LumA
PNMT,1.0643681006956407,1.695472079200242,16.219470632230763,9.055120667969618e-56,6.262185800808864e-55,115.5882498493048,Her2_vs_LumA
PCSK1N,1.2211492949051006,0.4882626405702353,16.214433033990804,9.73808707967517e-56,6.725198259444179e-55,115.51584029115511,Her2_vs_LumA
OLFM4,1.0120111101703229,7.320280213694518,16.20667758092647,1.0891204408943205e-55,7.51117545444359e-55,115.40439876723909,Her2_vs_LumA
ODZ4,1.8187279973324293,0.8528314848427708,16.18249749564591,1.5434566995808026e-55,1.0615245526690527e-54,115.0572092780193,Her2_vs_LumA
THRSP,2.3418576471585753,3.015761396679264,16.17106836959233,1.819720324771732e-55,1.2498079153652005e-54,114.893243958043,Her2_vs_LumA
MIR4712,1.6639028729673815,0.42265357645051477,16.138707194096344,2.899165333400186e-55,1.9830132239399358e-54,114.42946862433644,Her2_vs_LumA
MIR6797,1.1373475297680729,4.040669194428268,16.105983491363197,4.6397094927830594e-55,3.1605650495797406e-54,113.96123032226637,Her2_vs_LumA
SNORA57,1.0279591556790388,2.601223631521813,16.09386519627449,5.521234922656246e-55,3.7559421242559493e-54,113.78801865945304,Her2_vs_LumA
SLPI,1.041649384180316,1.0161495183384106,16.088887014741765,5.930038791160784e-55,4.023092802687099e-54,113.71689283754174,Her2_vs_LumA
GRB14,1.343664923213342,1.8630152110247762,16.004324542065348,1.9901039639022393e-54,1.3356402442296908e-53,112.5113187997857,Her2_vs_LumA
TPSG1,1.9606561856651648,2.0584178995566083,15.92041320540674,6.58463859289143e-54,4.366471215445245e-53,111.31991957284527,Her2_vs_LumA
TRH,1.3365204893437186,1.0068251430690487,15.880468853295499,1.1618826318872633e-53,7.694586966140816e-53,110.75449459719057,Her2_vs_LumA
BC128410,1.2557430386600206,5.863185483282266,15.85252081155298,1.7275794022833047e-53,1.141069618416978e-52,110.35954136490184,Her2_vs_LumA
SHISA2,1.2058556437436883,-1.051261012348618,15.85004443783695,1.7893339696156062e-53,1.1802994522530385e-52,110.32457224496298,Her2_vs_LumA
