,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
AQP5,-1.096115128061419,-0.6314291622707712,-12.726105478795544,9.614869686479295e-35,9.426342829881663e-34,67.71697582487243,Her2_vs_LumB
TRNA_Tyr,-1.885134500655594,1.634317035505737,-12.71641987004033,1.0714407185304298e-34,1.0483764369182288e-33,67.6094408948148,Her2_vs_LumB
CLCA2,-1.077091394702365,0.8091042526710805,-12.627012630392692,2.902722086909701e-34,2.8181767834074767e-33,66.61968488995947,Her2_vs_LumB
MIR6784,-2.3168052509246095,-0.15725533394356883,-12.571899716800747,5.351731534073153e-34,5.126179630338269e-33,66.01218284680984,Her2_vs_LumB
CBLN2,-1.4000822602559795,1.793051692715182,-12.53976839601557,7.638296054234276e-34,7.260737694139046e-33,65.65892552097611,Her2_vs_LumB
JA700161,-1.0707206039408221,0.3325426105869497,-12.537386323736357,7.84221827981293e-34,7.440434800581528e-33,65.63276369139753,Her2_vs_LumB
STAC2,-1.8362201587344702,2.3528797689435925,-12.534630072975652,8.08493896475294e-34,7.655220941387353e-33,65.60249700340096,Her2_vs_LumB
MIR4530,-1.6610026826729054,-1.4242602067254755,-12.499404652603042,1.1930772904168268e-33,1.1171135678060176e-32,65.21612440689745,Her2_vs_LumB
SNORA64,-1.047624542360382,3.1745926787913654,-12.47602302389428,1.5439939819157482e-33,1.4376107839066559e-32,64.96011416456406,Her2_vs_LumB
SNORD55,-1.2053372448019377,-0.6901970215681454,-12.47250325931446,1.605050238081749e-33,1.4916823773993947e-32,64.92160687518931,Her2_vs_LumB
HW120529,-1.0712898252431868,2.6928411482695296,-12.434146375216912,2.4479784718680526e-33,2.25828272312551e-32,64.50250326253669,Her2_vs_LumB
JN111512,-1.6827085353606273,-1.1178110587378876,-12.433402854284697,2.4680670349165376e-33,2.272621579112834e-32,64.4943888801235,Her2_vs_LumB
CXCL17,-1.2054764986052937,0.17582662471147065,-12.300362344825816,1.0590194942435081e-32,9.506458655686788e-32,63.048383139569545,Her2_vs_LumB
PDZK1,-1.5244606215371075,7.840061363863869,-12.298454648512244,1.0812775461381253e-32,9.688866900879258e-32,63.02773451765815,Her2_vs_LumB
VTRNA2-1,-3.941939188471542,0.7583905198582002,-12.287407325779947,1.2196277391958727e-32,1.0889533385677434e-31,62.908207875027564,Her2_vs_LumB
DQ571524,-1.1877908005734203,-1.8332398682066942,-12.193869440450703,3.369420523345591e-32,2.9886872885945765e-31,61.89945794561469,Her2_vs_LumB
KLK5,-1.6158568091414856,0.6357899045080234,-12.193819625766144,3.3712392615346824e-32,2.9886872885945765e-31,61.89892229285264,Her2_vs_LumB
TRNA_Sup,-1.3765049226867219,0.12116900870531393,-12.166636727022166,4.5244664544115447e-32,3.96187955727806e-31,61.60687678898001,Her2_vs_LumB
MIR7703,-1.0184214032734284,1.9067256718898602,-12.15125661162925,5.34280205332845e-32,4.670281515147247e-31,61.44185814464084,Her2_vs_LumB
CST4,-1.0809850488685777,-2.1221275345735853,-12.083402865641304,1.1104140916144145e-31,9.605658231958604e-31,60.71574300331053,Her2_vs_LumB
AF200429,-1.4478429987408834,0.5582191934748528,-12.068364724159448,1.3053203263599657e-31,1.1233393514285418e-30,60.555239913143076,Her2_vs_LumB
CYP4F8,-1.1160304372823768,-1.6373678998707153,-12.038662724685615,1.795721567464834e-31,1.5374328488568784e-30,60.23868024717937,Her2_vs_LumB
AY748447,-1.0511051162559046,-0.6183969239886988,-12.02136482731731,2.161685613555402e-31,1.8475945415003438e-30,60.054598476297976,Her2_vs_LumB
DKFZp686O16217,-1.0554266495997169,2.1574247383489884,-11.965471173660145,3.9307905001471984e-31,3.31432588545295e-30,59.46118172096552,Her2_vs_LumB
KCNC2,-1.3007544804147846,-0.8670262638328511,-11.949347649484741,4.668965111979508e-31,3.9301053131140634e-30,59.290396905801735,Her2_vs_LumB
CIDEC,-1.2624333188067074,-1.4138534845584974,-11.929886495496072,5.7455413366869765e-31,4.803964328333593e-30,59.084496135512715,Her2_vs_LumB
MIR4641,-1.3127112516296897,1.3454790669087335,-11.912536493041248,6.911493400284022e-31,5.759577833570019e-30,58.9011504831121,Her2_vs_LumB
Mir_584,-1.7004720827657598,2.074952542752041,-11.892845323241609,8.521826186038762e-31,7.08970564562293e-30,58.6933149463872,Her2_vs_LumB
DQ601612,-1.7995401236747357,2.496673322266557,-11.859257098285651,1.2173752578962311e-30,1.0027802783329746e-29,58.33941445538485,Her2_vs_LumB
SNORD9,-1.0893648791477781,2.705740048610206,-11.822480433253817,1.797365537202379e-30,1.470839228479852e-29,57.95281027017224,Her2_vs_LumB
PROM1,-1.8873610275353776,6.93775995121217,-11.818352155589523,1.877611969171624e-30,1.5339967068395617e-29,57.90947117126422,Her2_vs_LumB
DQ586608,-1.005473186093255,3.5192521301002344,-11.786167961473597,2.6382659661465265e-30,2.1449316797939243e-29,57.572001750042865,Her2_vs_LumB
LRP2,-1.0178308560431208,3.6973626564521007,-11.780803044923125,2.7919746246166688e-30,2.2662131693317115e-29,57.515817217513266,Her2_vs_LumB
MIR7846,-1.047398369564112,3.839489351596873,-11.775589535669653,2.9498646970209032e-30,2.3904900300007317e-29,57.46123739332396,Her2_vs_LumB
DQ582269,-1.1844583944003417,-0.06406177112742027,-11.761977521818464,3.40518155453795e-30,2.7416920728969005e-29,57.318822986836985,Her2_vs_LumB
